#sn: G2-000-726 fw: ARMEN.230101.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Line,Sample,X        , Y          ,Mark,Status,GPSStat,GPSalt ,Time[ms]  ,Time[hhmmss.sss],PowerLn,Econd_425Hz   ,MSusc_425Hz   ,Econd_1525Hz  ,MSusc_1525Hz  ,Econd_5325Hz  ,MSusc_5325Hz  ,Econd_18325Hz ,MSusc_18325Hz ,Econd_63025Hz ,MSusc_63025Hz ,ECond    ,MSusc   ,I_425Hz       ,Q_425Hz       ,I_1525Hz      ,Q_1525Hz      ,I_5325Hz      ,Q_5325Hz      ,I_18325Hz     ,Q_18325Hz     ,I_63025Hz     ,Q_63025Hz     , QSum        ,ResLayer_01   ,ResLayer_02   ,ResLayer_03   ,ThiLayer_01   ,ThiLayer_02   ,FitError(%)
1,1,*           ,*           ,0,0,0,*       ,71480113.7,195120.1137,2.6,0.000417,0.034622,0.000115,0.001929,0.25059,0,0.048178,0,0.031782,0,0.0607,0.0098,-1.49E+03,-6.65E+02,-8.46E+01,-1.63E+03,2.15E+02,1.95E+03,7.11E+02,1.24E+03,4.36E+01,2.91E+03,8.39E+03,3.32E+01,3.68E+00,3.32E+01,2.70E+00,1.81E+00,4.75E+01
1,2,*           ,*           ,0,0,0,*       ,71480313.8,195120.3138,2.7,0.000417,0.036187,0.000115,0.005325,0.151821,0,0.048782,0,0.028646,0,0.0415,0.011,-1.56E+03,-8.89E+02,-2.33E+02,-1.77E+03,1.09E+03,1.08E+03,6.79E+02,1.26E+03,3.96E+02,2.57E+03,7.56E+03,3.32E+01,4.97E+00,3.32E+01,2.70E+00,2.21E+00,4.94E+01
1,3,*           ,*           ,0,0,0,*       ,71480513.7,195120.5137,2.5,0.000417,0.036739,0.000115,0.004782,0.267368,0,0.058097,0,0.028371,0,0.0651,0.011,-1.58E+03,-7.81E+02,-2.09E+02,-1.73E+03,7.22E+02,1.99E+03,7.58E+02,1.48E+03,8.60E+02,2.45E+03,8.44E+03,3.32E+01,3.68E+00,3.32E+01,2.70E+00,1.81E+00,4.88E+01
1,4,*           ,*           ,0,0,0,*       ,71480713.8,195120.7138,2.4,0.000417,0.034529,0.000245,0,0.222255,0,0.077827,0,0.033757,0,0.0606,0.0093,-1.49E+03,-6.07E+02,1.69E+02,-1.49E+03,1.92E+02,1.74E+03,1.11E+03,1.92E+03,8.58E+02,2.90E+03,8.65E+03,1.73E+01,3.87E+00,2.59E+01,3.64E+00,3.64E+00,4.14E+01
1,5,*           ,*           ,0,0,0,*       ,71480913.8,195120.9138,2.2,0.000418,0.033155,0.001035,0,0.186376,0,0.069074,0,0.025417,0,0.0512,0.009,-1.43E+03,-5.65E+02,2.41E+02,-1.27E+03,8.69E+02,1.36E+03,1.30E+03,1.66E+03,1.71E+01,2.35E+03,7.22E+03,1.73E+01,5.77E+00,3.49E+01,2.44E+00,4.45E+00,4.63E+01
1,6,*           ,*           ,0,0,0,*       ,71481113.7,195121.1137,2.2,0.000417,0.034117,0.000487,0,0.226129,0,0.054615,0,0.027052,0,0.0565,0.0092,-1.47E+03,-5.49E+02,2.04E+02,-1.40E+03,7.82E+02,1.67E+03,1.14E+03,1.34E+03,7.46E+02,2.36E+03,7.31E+03,1.82E+01,5.49E+00,3.32E+01,2.21E+00,4.03E+00,5.07E+01
1,7,*           ,*           ,0,0,0,*       ,71481313.8,195121.3138,2.2,0.000417,0.035253,0.000899,0,0.16557,0,0.055748,0,0.018672,0,0.044,0.0095,-1.52E+03,-5.00E+02,2.26E+02,-1.60E+03,2.98E+02,1.30E+03,3.09E+02,1.49E+03,3.47E+02,1.71E+03,6.60E+03,3.32E+01,4.07E+00,3.32E+01,2.70E+00,1.81E+00,4.20E+01
1,8,*           ,*           ,0,0,0,*       ,71481513.7,195121.5137,2.2,0.000417,0.035909,0.000967,0,0.167164,0,0.055002,0,0.03938,0.000757,0.0473,0.0098,-1.55E+03,-5.88E+02,2.82E+02,-1.89E+03,1.84E+02,1.33E+03,6.25E+02,1.43E+03,-3.32E+01,3.57E+03,8.80E+03,3.49E+01,3.87E+00,3.49E+01,2.98E+00,1.64E+00,3.84E+01
1,9,*           ,*           ,0,0,0,*       ,71481713.8,195121.7138,2.2,0.000417,0.034146,0.001263,0,0.231818,0,0.063466,0,0.031461,0,0.0599,0.0092,-1.47E+03,-5.92E+02,3.66E+02,-1.80E+03,8.17E+02,1.71E+03,1.03E+03,1.57E+03,4.76E+02,2.79E+03,8.46E+03,2.86E+01,4.72E+00,3.16E+01,2.44E+00,2.00E+00,4.40E+01
1,10,*           ,*           ,0,0,0,*       ,71481913.8,195121.9138,2.3,0.000418,0.032842,0.001356,0,0.2392,0,0.046981,0,0.026332,0,0.0578,0.0089,-1.42E+03,-5.92E+02,3.80E+02,-1.75E+03,1.35E+03,1.67E+03,1.08E+03,1.15E+03,5.49E+02,2.33E+03,7.49E+03,3.49E+01,3.87E+00,3.49E+01,2.98E+00,2.00E+00,4.91E+01
1,11,*           ,*           ,0,0,0,*       ,71482113.7,195122.1137,2.3,0.000417,0.037361,0.000448,0,0.21101,0,0.058991,0,0.043587,0.000188,0.0568,0.0101,-1.61E+03,-6.26E+02,2.01E+02,-1.51E+03,9.46E+02,1.54E+03,8.02E+02,1.50E+03,-8.26E+00,3.93E+03,9.10E+03,1.57E+01,6.38E+00,2.59E+01,2.44E+00,4.45E+00,4.75E+01
1,12,*           ,*           ,0,0,0,*       ,71482313.8,195122.3138,2.3,0.000416,0.037996,0.001049,0,0.131227,0,0.066959,0,0.046611,0,0.0435,0.0103,-1.64E+03,-6.37E+02,3.28E+02,-1.31E+03,7.23E+02,9.79E+02,1.34E+03,1.61E+03,1.88E+03,3.71E+03,8.25E+03,1.65E+01,5.49E+00,3.00E+01,2.70E+00,4.03E+00,4.32E+01
1,13,*           ,*           ,0,0,0,*       ,71482513.8,195122.5138,2.4,0.000417,0.034795,0.000115,0,0.124911,0,0.055002,0,0.017953,0,0.0358,0.0094,-1.50E+03,-6.12E+02,5.64E+01,-1.12E+03,8.17E+02,9.18E+02,1.03E+03,1.36E+03,1.75E+03,1.41E+03,5.43E+03,1.65E+01,6.07E+00,2.46E+01,2.70E+00,4.92E+00,4.29E+01
1,14,*           ,*           ,0,0,0,*       ,71482713.8,195122.7138,2.3,0.000417,0.035314,0.000115,0.002018,0.214397,0,0.064231,0,0.029754,0.011232,0.0562,0.0117,-1.52E+03,-6.99E+02,-8.85E+01,-1.29E+03,2.98E+02,1.66E+03,9.88E+02,1.60E+03,-4.90E+02,2.74E+03,8.00E+03,1.57E+01,6.38E+00,3.16E+01,2.44E+00,4.45E+00,4.55E+01
1,15,*           ,*           ,0,0,0,*       ,71482913.8,195122.9138,2.3,0.000417,0.037185,0.000114,0.001679,0.27114,0.002008,0.061859,0,0.034675,0.001321,0.0674,0.011,-1.60E+03,-9.16E+02,-7.37E+01,-1.76E+03,-8.81E+01,2.15E+03,1.33E+03,1.49E+03,-5.80E+01,3.17E+03,9.49E+03,3.32E+01,3.68E+00,3.32E+01,2.70E+00,1.81E+00,5.06E+01
1,16,*           ,*           ,0,0,0,*       ,71483113.8,195123.1138,2.3,0.000417,0.036249,0.000114,0.001591,0.170431,0,0.049311,0,0.035998,0,0.0462,0.0102,-1.56E+03,-7.58E+02,-6.98E+01,-1.85E+03,6.40E+02,1.28E+03,1.26E+03,1.19E+03,4.39E+02,3.18E+03,8.26E+03,3.49E+01,4.27E+00,3.49E+01,2.98E+00,2.00E+00,4.66E+01
1,17,*           ,*           ,0,0,0,*       ,71483313.8,195123.3138,2.3,0.000417,0.035998,0.000114,0,0.178757,0,0.052195,0,0.031129,0.000944,0.0476,0.0099,-1.55E+03,-7.13E+02,1.79E+01,-1.80E+03,6.51E+02,1.34E+03,8.52E+02,1.32E+03,-4.14E+01,2.86E+03,8.04E+03,3.49E+01,3.87E+00,3.49E+01,2.98E+00,1.64E+00,4.37E+01
1,18,*           ,*           ,0,0,0,*       ,71483513.8,195123.5138,2.3,0.000417,0.035068,0.000157,0,0.23856,0,0.06646,0,0.017086,0,0.0593,0.0095,-1.51E+03,-6.98E+02,1.11E+02,-1.55E+03,4.67E+02,1.82E+03,7.47E+02,1.70E+03,7.09E+02,1.51E+03,7.27E+03,3.32E+01,3.68E+00,3.32E+01,2.70E+00,1.81E+00,4.43E+01
1,19,*           ,*           ,0,0,0,*       ,71483713.8,195123.7138,2.3,0.000418,0.032626,0.000115,0,0.303836,0,0.035085,0,0.013654,0,0.066,0.0088,-1.41E+03,-6.94E+02,1.16E+01,-1.56E+03,7.26E+02,2.24E+03,3.61E+02,9.41E+02,4.14E+01,1.30E+03,6.73E+03,3.32E+01,4.49E+00,3.32E+01,2.70E+00,1.81E+00,5.33E+01
1,20,*           ,*           ,0,0,0,*       ,71483913.8,195123.9138,2.4,0.000418,0.032897,0.000115,0.007028,0.244014,0,0.05067,0,0.037346,0,0.0607,0.0105,-1.42E+03,-6.47E+02,-3.07E+02,-1.52E+03,6.67E+02,1.82E+03,7.20E+02,1.30E+03,3.35E+02,3.31E+03,8.59E+03,3.32E+01,4.49E+00,3.32E+01,2.70E+00,1.81E+00,5.16E+01
1,21,*           ,*           ,0,0,0,*       ,71484113.8,195124.1138,2.6,0.000417,0.034034,0.000115,0.005325,0.153627,0,0.056953,0,0.034514,0,0.0441,0.0104,-1.47E+03,-7.02E+02,-2.33E+02,-1.53E+03,4.18E+02,1.19E+03,4.22E+02,1.51E+03,2.77E+02,3.09E+03,8.02E+03,3.49E+01,3.87E+00,3.49E+01,2.98E+00,1.64E+00,4.41E+01
1,22,*           ,*           ,0,0,0,*       ,71484313.8,195124.3138,2.4,0.000417,0.033764,0.000183,0,0.12004,0,0.062781,0,0.012444,0,0.0354,0.0091,-1.46E+03,-6.59E+02,1.26E+02,-1.54E+03,6.63E+02,8.99E+02,1.11E+03,1.54E+03,7.54E+02,1.09E+03,5.73E+03,3.32E+01,4.07E+00,3.32E+01,2.70E+00,2.21E+00,4.36E+01
1,23,*           ,*           ,0,0,0,*       ,71484513.8,195124.5138,2.3,0.000418,0.030906,0.001743,0,0.180762,0,0.037751,0,0.023561,0,0.0448,0.0084,-1.34E+03,-6.42E+02,4.26E+02,-2.03E+03,1.68E+03,1.20E+03,1.12E+03,9.12E+02,2.41E+02,2.15E+03,6.93E+03,3.49E+01,4.27E+00,3.44E+01,2.98E+00,1.64E+00,4.69E+01
1,24,*           ,*           ,0,0,0,*       ,71484713.9,195124.7139,2.4,0.000422,0.015561,0.007508,0,0.280119,0,0.031622,0,0.026522,0,0.0645,0.0042,-6.78E+02,-2.58E+02,9.93E+02,-1.59E+03,2.03E+03,1.80E+03,1.66E+03,6.83E+02,3.20E+02,2.35E+03,6.69E+03,3.32E+01,3.01E+00,3.32E+01,3.30E+00,2.21E+00,5.13E+01
1,25,*           ,*           ,0,0,0,*       ,71484913.8,195124.9138,2.3,0.000424,0.006761,0.013158,0,0.279141,0,0.042655,0,0.018437,0,0.0662,0.0018,-2.96E+02,-4.83E+01,1.30E+03,-1.37E+03,2.42E+03,1.70E+03,1.97E+03,8.95E+02,1.06E+03,1.52E+03,5.54E+03,3.32E+01,3.01E+00,3.32E+01,3.30E+00,2.34E+00,5.01E+01
1,26,*           ,*           ,0,0,0,*       ,71485113.8,195125.1138,2.5,0.000423,0.009585,0.012498,0,0.256159,0,0.050589,0,0.02005,0,0.0632,0.0026,-4.19E+02,-3.58E+02,1.27E+03,-1.23E+03,2.43E+03,1.56E+03,2.16E+03,1.06E+03,1.48E+03,1.59E+03,5.79E+03,3.32E+01,3.01E+00,3.32E+01,3.30E+00,2.70E+00,5.44E+01
1,27,*           ,*           ,0,0,0,*       ,71485313.9,195125.3139,2.6,0.000425,0.00254,0.024056,0,0.315951,0,0.054754,0,0.019457,0,0.0778,0.0007,-1.11E+02,-2.61E+02,1.79E+03,-9.48E+02,3.10E+03,1.81E+03,2.98E+03,1.02E+03,1.05E+03,1.60E+03,5.64E+03,3.32E+01,3.33E+00,3.23E+01,3.30E+00,2.70E+00,6.20E+01
1,28,*           ,*           ,0,0,0,*       ,71485513.8,195125.5138,2.5,0.36035,0,0.042212,0,0.350358,0,0.051136,0,0.013235,0,0.1843,0,3.46E+02,2.15E+02,2.40E+03,-8.99E+02,3.12E+03,2.01E+03,3.50E+03,8.61E+02,1.26E+03,1.05E+03,5.04E+03,3.32E+01,3.33E+00,1.82E+01,3.30E+00,2.84E+00,6.37E+01
1,29,*           ,*           ,0,0,0,*       ,71485713.9,195125.7139,2.6,0.282195,0,0.055935,0,0.371858,0,0.065263,0,0.010128,0,0.1722,0,7.74E+02,1.43E+02,2.77E+03,-1.11E+03,2.91E+03,2.19E+03,3.85E+03,1.10E+03,2.54E+03,6.38E+02,5.18E+03,3.32E+01,3.01E+00,3.32E+01,3.30E+00,2.70E+00,6.05E+01
1,30,*           ,*           ,0,0,0,*       ,71485913.8,195125.9138,2.2,1.227281,0,0.10336,0,0.37647,0,0.064862,0,0.02157,0,0.4411,0,1.44E+03,6.22E+02,3.81E+03,-8.93E+02,4.42E+03,1.91E+03,4.87E+03,9.28E+02,5.52E+03,1.00E+03,5.36E+03,3.49E+01,3.50E+00,1.57E+01,2.98E+00,3.64E+00,7.11E+01
1,31,*           ,*           ,0,0,0,*       ,71486113.8,195126.1138,2.3,2.04878,0,0.160335,0,0.437089,0,0.056454,0,0.020928,0,0.6862,0,2.02E+03,9.94E+02,4.77E+03,-5.73E+02,6.06E+03,1.91E+03,5.79E+03,6.25E+02,5.56E+03,9.54E+02,5.06E+03,3.49E+01,8.61E+00,2.87E+00,2.44E+00,8.66E-01,8.02E+01
1,32,*           ,*           ,0,0,0,*       ,71486313.9,195126.3139,2.4,2.5369,0,0.222328,0,0.401204,0,0.079139,0,0.01473,0,0.8282,0,2.60E+03,1.16E+03,5.64E+03,-5.44E+02,6.79E+03,1.56E+03,6.93E+03,8.48E+02,4.62E+03,6.89E+02,4.80E+03,3.49E+01,7.05E+00,2.87E+00,2.98E+00,8.59E-01,8.15E+01
1,33,*           ,*           ,0,0,0,*       ,71486513.8,195126.5138,2.2,3.13752,0,0.293946,0,0.511489,0,0.100578,0,0.03403,0,1.0342,0,3.22E+03,1.37E+03,6.50E+03,-4.10E+02,7.33E+03,2.03E+03,8.04E+03,1.02E+03,7.12E+03,1.50E+03,6.32E+03,3.49E+01,3.17E+00,2.87E+00,3.17E+00,1.64E+00,8.46E+01
1,34,*           ,*           ,0,0,0,*       ,71486713.9,195126.7139,2.1,3.043481,0,0.33612,0,0.490841,0,0.120954,0,0.048229,0,1.0198,0,3.46E+03,1.28E+03,6.96E+03,-4.10E+02,7.41E+03,1.90E+03,8.41E+03,1.29E+03,8.65E+03,2.02E+03,6.91E+03,3.49E+01,3.17E+00,2.87E+00,3.29E+00,1.81E+00,8.35E+01
1,35,*           ,*           ,0,0,0,*       ,71486913.9,195126.9139,2.1,4.049835,0,0.430784,0,0.540683,0,0.124537,0,0.068811,0,1.3264,0,3.98E+03,1.68E+03,7.89E+03,-1.67E+02,8.60E+03,1.88E+03,9.33E+03,1.15E+03,9.67E+03,2.98E+03,7.86E+03,3.49E+01,3.87E+00,2.87E+00,2.21E+00,1.00E+01,9.02E+01
1,36,*           ,*           ,0,0,0,*       ,71487113.8,195127.1138,1.8,5.030932,0,0.711794,0,0.563719,0,0.131745,0,0.061802,0,1.6593,0,4.69E+03,2.00E+03,8.70E+03,2.27E+02,9.61E+03,1.75E+03,1.09E+04,9.36E+02,1.03E+04,2.38E+03,7.30E+03,2.86E+01,1.73E+01,2.87E+00,3.75E+00,1.22E+00,9.33E+01
1,37,*           ,*           ,0,0,0,*       ,71487313.9,195127.3139,1.8,4.932407,0,0.778963,0,0.66556,0,0.174353,0,0.046482,0,1.6719,0,4.91E+03,1.91E+03,9.13E+03,2.45E+02,1.01E+04,2.11E+03,1.12E+04,1.52E+03,8.90E+03,1.85E+03,7.64E+03,2.59E+01,3.82E+00,2.87E+00,2.00E+00,1.65E+00,9.05E+01
1,38,*           ,*           ,0,0,0,*       ,71487513.9,195127.5139,2,6.45875,0,0.858797,0,0.747176,0,0.180617,0,0.03162,0,2.1172,0,5.43E+03,2.50E+03,9.79E+03,2.33E+02,1.09E+04,2.29E+03,1.15E+04,1.55E+03,9.14E+03,9.32E+02,7.51E+03,1.73E+01,8.65E+00,2.87E+00,3.64E+00,9.00E-01,9.16E+01
1,39,*           ,*           ,0,0,0,*       ,71487713.9,195127.7139,1.5,7.204987,0,0.945539,0,0.788731,0,0.145293,0,0.029901,0,2.3403,0,5.89E+03,2.73E+03,1.04E+04,2.36E+02,1.14E+04,2.36E+03,1.21E+04,8.55E+02,1.03E+04,6.02E+02,6.78E+03,3.16E+01,4.27E+00,2.87E+00,3.11E+00,1.10E+00,9.43E+01
1,40,*           ,*           ,1,0,0,*       ,71487913.9,195127.9139,1.4,6.024676,0,0.957504,0,0.856089,0,0.119064,0,0.034459,0,2.0327,0,5.91E+03,2.19E+03,1.03E+04,2.58E+02,1.17E+04,2.57E+03,1.20E+04,4.96E+02,1.10E+04,7.00E+02,6.22E+03,2.86E+01,3.50E+00,2.87E+00,2.92E+00,1.12E+00,9.57E+01
1,41,*           ,*           ,1,0,0,*       ,71488113.9,195128.1139,1.7,6.569101,0,1.289112,0,0.863518,0,0.144949,0,0.025362,0,2.2585,0,6.12E+03,2.39E+03,1.06E+04,6.11E+02,1.20E+04,2.54E+03,1.30E+04,6.49E+02,1.16E+04,1.42E+02,6.33E+03,1.42E+01,8.30E+00,2.87E+00,3.18E+00,3.77E-01,9.54E+01
1,42,*           ,*           ,1,0,0,*       ,71488313.9,195128.3139,1.7,8.52443,0,1.554445,0,0.874585,0,0.158116,0,0.028248,0,2.8517,0,6.52E+03,3.15E+03,1.12E+04,8.29E+02,1.28E+04,2.35E+03,1.34E+04,7.52E+02,1.18E+04,2.24E+02,7.31E+03,1.92E+01,3.50E+00,2.87E+00,2.19E+00,1.23E+00,9.47E+01
1,43,*           ,*           ,1,0,0,*       ,71488513.9,195128.5139,2.1,8.011864,0,1.55341,0,0.85165,0,0.156118,0,0.046993,0,2.7108,0,6.38E+03,2.96E+03,1.10E+04,8.73E+02,1.28E+04,2.24E+03,1.27E+04,8.79E+02,1.20E+04,1.14E+03,8.09E+03,2.34E+01,2.87E+00,2.87E+00,1.76E+00,2.48E+00,9.37E+01
1,44,*           ,*           ,1,0,0,*       ,71488713.9,195128.7139,2.4,7.26255,0,1.270952,0,0.822228,0,0.155941,0,0.050515,0,2.4398,0,5.99E+03,2.73E+03,1.04E+04,6.40E+02,1.24E+04,2.22E+03,1.20E+04,1.05E+03,1.17E+04,1.39E+03,8.04E+03,2.86E+01,3.50E+00,2.87E+00,3.05E+00,9.93E-01,9.32E+01
1,45,*           ,*           ,1,0,0,*       ,71488913.9,195128.9139,2.1,6.810988,0,0.971231,0,0.775608,0,0.18305,0,0.043618,0,2.2453,0,5.59E+03,2.62E+03,9.55E+03,4.14E+02,1.16E+04,2.22E+03,1.16E+04,1.57E+03,1.01E+04,1.40E+03,8.23E+03,3.05E+01,3.50E+00,2.87E+00,2.22E+00,1.34E+00,9.02E+01
1,46,*           ,*           ,1,0,0,*       ,71489113.9,195129.1139,2.2,5.610843,0,0.787819,0,0.777647,0,0.153071,0,0.028765,0,1.8727,0,5.02E+03,2.20E+03,9.07E+03,2.66E+02,1.04E+04,2.58E+03,1.09E+04,1.27E+03,9.00E+03,8.02E+02,7.12E+03,3.00E+01,9.54E+00,3.01E+00,4.03E+00,9.10E-01,9.20E+01
1,47,*           ,*           ,1,0,0,*       ,71489313.9,195129.3139,2,5.20893,0,0.669953,0,0.70476,0,0.147737,0,0.033856,0,1.7235,0,4.72E+03,2.08E+03,8.56E+03,1.95E+02,9.76E+03,2.41E+03,1.02E+04,1.34E+03,9.21E+03,1.04E+03,7.07E+03,3.49E+01,3.63E+00,2.87E+00,2.98E+00,1.24E+00,9.09E+01
1,48,*           ,*           ,1,0,0,*       ,71489513.9,195129.5139,2.2,4.363064,0,0.426688,0,0.618632,0,0.148689,0,0.029302,0,1.4233,0,4.21E+03,1.79E+03,7.85E+03,-5.29E+01,9.29E+03,2.10E+03,9.56E+03,1.51E+03,8.35E+03,9.58E+02,6.40E+03,3.49E+01,3.50E+00,2.87E+00,2.00E+00,1.00E+01,9.02E+01
1,49,*           ,*           ,1,0,0,*       ,71489713.9,195129.7139,2.3,3.785259,0,0.373086,0,0.542902,0,0.109771,0,0.031428,0,1.2343,0,3.57E+03,1.63E+03,7.29E+03,4.15E+00,8.56E+03,1.90E+03,8.57E+03,1.07E+03,7.60E+03,1.24E+03,5.84E+03,3.49E+01,3.17E+00,2.87E+00,2.44E+00,9.93E-01,9.18E+01
1,50,*           ,*           ,1,0,0,*       ,71489913.9,195129.9139,2.4,3.46539,0,0.315718,0,0.529948,0,0.104323,0,0.038382,0,1.1326,0,3.30E+03,1.52E+03,6.74E+03,-9.21E+01,8.03E+03,1.96E+03,7.83E+03,1.12E+03,6.46E+03,1.92E+03,6.61E+03,3.49E+01,3.87E+00,2.87E+00,2.44E+00,1.00E+01,9.04E+01
1,51,*           ,*           ,1,0,0,*       ,71490113.9,195130.1139,2.6,2.917639,0,0.257092,0,0.465302,0,0.090551,0,0.033273,0,0.9559,0,2.83E+03,1.32E+03,6.07E+03,-2.09E+02,6.69E+03,1.93E+03,6.70E+03,1.10E+03,4.96E+03,1.90E+03,6.46E+03,3.49E+01,3.87E+00,2.87E+00,2.80E+00,6.64E+00,8.68E+01
1,52,*           ,*           ,1,0,0,*       ,71490314,195130.314,2.7,2.227069,0,0.18931,0,0.429374,0,0.075899,0,0.03595,0,0.7449,0,2.28E+03,1.05E+03,5.19E+03,-5.11E+02,5.73E+03,1.94E+03,6.17E+03,9.24E+02,3.86E+03,2.33E+03,6.76E+03,3.49E+01,8.61E+00,2.87E+00,2.44E+00,9.57E-01,7.99E+01
1,53,*           ,*           ,1,0,0,*       ,71490513.9,195130.5139,2.8,1.568545,0,0.14001,0,0.405891,0,0.079162,0,0.038449,0,0.5521,0,1.68E+03,7.80E+02,4.45E+03,-5.71E+02,4.90E+03,1.98E+03,5.47E+03,1.11E+03,4.18E+03,2.43E+03,6.88E+03,3.49E+01,7.79E+00,2.87E+00,2.98E+00,9.69E-01,7.50E+01
1,54,*           ,*           ,1,0,0,*       ,71490713.9,195130.7139,2.8,1.094186,0,0.106396,0,0.372311,0,0.064002,0,0.043474,0,0.4081,0,1.07E+03,5.87E+02,3.87E+03,-5.05E+02,3.98E+03,1.98E+03,4.34E+03,9.97E+02,4.91E+03,2.62E+03,6.69E+03,3.49E+01,5.22E+00,3.41E+00,2.00E+00,8.99E-01,7.39E+01
1,55,*           ,*           ,1,0,0,*       ,71490913.9,195130.9139,2.7,0.308263,0,0.078071,0,0.333181,0,0.064205,0,0.040964,0,0.1812,0,5.26E+02,1.73E+02,3.30E+03,-8.10E+02,3.58E+03,1.82E+03,4.15E+03,1.03E+03,2.67E+03,2.96E+03,6.79E+03,3.49E+01,3.50E+00,1.73E+01,2.98E+00,3.14E+00,6.73E+01
1,56,*           ,*           ,1,0,0,*       ,71491113.9,195131.1139,2.7,0.011182,0,0.05672,0,0.28268,0,0.078066,0,0.039797,0,0.0886,0,1.11E+02,6.41E+00,2.79E+03,-9.98E+02,3.14E+03,1.58E+03,3.80E+03,1.38E+03,2.29E+03,2.96E+03,6.93E+03,3.49E+01,3.17E+00,2.86E+01,2.98E+00,2.28E+00,5.88E+01
1,57,*           ,*           ,1,0,0,*       ,71491314,195131.314,2.5,0.000425,0.000944,0.040731,0,0.293579,0,0.063011,0,0.033539,0.008189,0.0807,0.0015,-4.14E+01,-9.56E+00,2.35E+03,-1.10E+03,3.10E+03,1.66E+03,3.30E+03,1.15E+03,-3.58E+02,2.97E+03,6.89E+03,3.32E+01,3.01E+00,3.32E+01,3.30E+00,2.70E+00,5.69E+01
1,58,*           ,*           ,1,0,0,*       ,71491513.9,195131.5139,2.2,0.000425,0.002209,0.035592,0,0.313634,0,0.04141,0,0.045353,0.021628,0.0816,0.0038,-9.69E+01,-1.18E+02,2.20E+03,-1.17E+03,2.94E+03,1.82E+03,2.64E+03,7.73E+02,-9.39E+02,3.95E+03,7.84E+03,3.32E+01,3.01E+00,3.32E+01,3.30E+00,2.21E+00,5.88E+01
1,59,*           ,*           ,1,0,0,*       ,71491713.9,195131.7139,2.2,0.000424,0.004877,0.037743,0,0.30659,0,0.047723,0,0.030027,0,0.0795,0.0013,-2.14E+02,-2.41E+02,2.27E+03,-1.32E+03,2.60E+03,1.85E+03,2.76E+03,8.99E+02,3.00E+02,2.63E+03,6.94E+03,3.49E+01,2.87E+00,3.49E+01,2.98E+00,2.00E+00,5.74E+01
1,60,*           ,*           ,1,0,0,*       ,71491914,195131.914,2.2,0.000423,0.007692,0.035608,0,0.222185,0,0.0531,0,0.0424,0,0.0656,0.0021,-3.36E+02,-2.19E+02,2.20E+03,-1.44E+03,2.02E+03,1.40E+03,2.87E+03,1.01E+03,6.67E+02,3.57E+03,7.63E+03,3.32E+01,3.01E+00,3.32E+01,3.30E+00,2.70E+00,5.24E+01
1,61,*           ,*           ,1,0,0,*       ,71492113.9,195132.1139,2.3,0.000424,0.006786,0.029262,0,0.207108,0,0.036701,0,0.035833,0.00567,0.0576,0.0027,-2.97E+02,-2.80E+02,1.99E+03,-1.33E+03,1.78E+03,1.33E+03,2.38E+03,7.06E+02,-2.48E+02,3.18E+03,6.83E+03,3.32E+01,3.01E+00,3.32E+01,3.30E+00,2.21E+00,5.47E+01
1,62,*           ,*           ,1,0,0,*       ,71492314,195132.314,2.4,0.000423,0.010786,0.0208,0,0.253425,0,0.042783,0,0.022754,0.007886,0.0636,0.0041,-4.71E+02,-1.64E+02,1.67E+03,-1.38E+03,1.82E+03,1.65E+03,1.99E+03,9.00E+02,-3.45E+02,2.08E+03,6.17E+03,3.16E+01,3.17E+00,3.16E+01,2.98E+00,2.00E+00,5.24E+01
1,63,*           ,*           ,1,0,0,*       ,71492514,195132.514,2.4,0.000422,0.01403,0.01438,0,0.187729,0,0.064464,0,0.030121,0,0.0544,0.0038,-6.12E+02,-1.06E+02,1.37E+03,-1.46E+03,1.81E+03,1.21E+03,2.12E+03,1.39E+03,6.54E+02,2.59E+03,6.75E+03,3.16E+01,3.17E+00,3.16E+01,2.98E+00,2.00E+00,4.59E+01
1,64,*           ,*           ,1,0,0,*       ,71492713.9,195132.7139,2.4,0.000422,0.014779,0.010368,0,0.233917,0,0.033873,0,0.019837,0,0.0557,0.004,-6.44E+02,-2.83E+02,1.17E+03,-1.48E+03,1.31E+03,1.61E+03,2.13E+03,6.78E+02,2.36E+02,1.79E+03,5.84E+03,3.49E+01,2.87E+00,3.49E+01,2.98E+00,2.00E+00,5.26E+01
1,65,*           ,*           ,1,0,0,*       ,71492914,195132.914,2.4,0.000422,0.012861,0.013166,0,0.220323,0,0.034013,0,0.016198,0.0146,0.0532,0.0056,-5.61E+02,-3.76E+02,1.31E+03,-1.51E+03,1.48E+03,1.48E+03,2.05E+03,6.90E+02,-6.36E+02,1.51E+03,5.56E+03,3.32E+01,3.01E+00,3.32E+01,3.30E+00,2.21E+00,5.21E+01
1,66,*           ,*           ,1,0,0,*       ,71493113.9,195133.1139,2.5,0.000423,0.011565,0.013727,0,0.223558,0,0.058424,0,0.024016,0,0.0592,0.0031,-5.05E+02,-4.18E+02,1.33E+03,-1.54E+03,2.01E+03,1.41E+03,1.81E+03,1.29E+03,1.60E+02,2.16E+03,6.83E+03,3.49E+01,2.87E+00,3.49E+01,2.98E+00,1.75E+00,4.76E+01
